id,lon,lat,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,elevation
WR_4_70,-50.20126162,-26.12276459,17.26248106,11.75833333,56.89536985,322.3020533,27.11386364,6.447272727,20.66659091,20.99992424,13.24083333,20.99992424,13.24083333,1607.188921,182.1779395,99.59534797,20.2219902,499.477224,340.0701411,499.477224,340.0701411,830
WR_4_71,-50.21788455,-26.15095133,17.14047348,11.79348485,57.01905714,323.2484041,26.97818182,6.294772727,20.68340909,20.87746212,17.1419697,20.87746212,13.09814394,1609.528257,181.0500355,100.6049133,20.09773538,498.3892643,340.9400902,498.3892643,341.9968532,825
WR_4_72,-50.22319948,-26.15632412,17.14047348,11.79348485,57.01905714,323.2484041,26.97818182,6.294772727,20.68340909,20.87746212,17.1419697,20.87746212,13.09814394,1610.424242,180.9690441,100.9694769,20.07507504,498.3378715,340.963335,498.3378715,342.4931099,825
WR_4_73,-50.20355977,-26.12345103,17.26248106,11.75833333,56.89536985,322.3020533,27.11386364,6.447272727,20.66659091,20.99992424,13.24083333,20.99992424,13.24083333,1607.483735,182.1065812,99.61474079,20.21718776,499.4770696,340.2953901,499.4770696,340.2953901,830
WR_4_74,-50.22714431,-26.16815137,17.02542614,11.81183712,57.0094372,321.7890423,26.86704545,6.147954545,20.71909091,20.7580303,17.04162879,20.7580303,13.00916667,1611.095905,180.8469533,101.3883757,20.05161584,498.0898446,341.1934031,498.0898446,342.5637754,834
WR_4_75,-50.22220377,-26.16734852,17.02542614,11.81183712,57.0094372,321.7890423,26.86704545,6.147954545,20.71909091,20.7580303,17.04162879,20.7580303,13.00916667,1610.290112,180.6675739,101.3110294,20.03498037,497.7591047,340.9690472,497.7591047,342.4631235,834
WR_4_76,-50.22276832,-26.17056831,17.02542614,11.81183712,57.0094372,321.7890423,26.86704545,6.147954545,20.71909091,20.7580303,17.04162879,20.7580303,13.00916667,1610.399442,180.5994303,101.4483595,20.02314161,497.6295162,340.9853663,497.6295162,342.5221623,834
WR_4_77,-50.22212739,-26.17380318,17.02542614,11.81183712,57.0094372,321.7890423,26.86704545,6.147954545,20.71909091,20.7580303,17.04162879,20.7580303,13.00916667,1610.295953,180.4974395,101.5288119,20.0118009,497.4407182,340.9748807,497.4407182,342.4897319,834
WR_4_78,-50.20572376,-26.18537142,17.09434659,11.76543561,56.96607061,321.5560788,26.9375,6.284090909,20.65340909,20.82435606,13.08147727,20.82435606,13.08147727,1602.369277,178.7561933,100.1856799,20.12093293,495.0517641,339.1972612,495.0517641,339.1972612,815
WR_4_80,-50.21541557,-26.15800018,17.14047348,11.79348485,57.01905714,323.2484041,26.97818182,6.294772727,20.68340909,20.87746212,17.1419697,20.87746212,13.09814394,1609.114181,180.7992268,100.7301422,20.07268992,497.9264871,340.8947436,497.9264871,341.8438663,838
WR_4_83,-50.20988026,-26.12494574,17.19631629,11.78323864,56.900743,323.4793376,27.07386364,6.365454545,20.70840909,20.94704545,13.15859848,20.94704545,13.15859848,1608.321623,181.9310597,99.68250937,20.20500832,499.4982485,340.9446884,499.4982485,340.9446884,814
WR_4_84,-50.20949218,-26.12352004,17.19631629,11.78323864,56.900743,323.4793376,27.07386364,6.365454545,20.70840909,20.94704545,13.15859848,20.94704545,13.15859848,1608.367727,182.0282864,99.69260868,20.21168524,499.6405517,340.9080185,499.6405517,340.9080185,814
WR_4_85,-50.20136287,-26.14110134,17.13432765,11.77645833,57.00375871,321.772067,26.97613636,6.317045455,20.65909091,20.87090909,13.11715909,20.87090909,13.11715909,1606.894021,181.3207531,99.86872133,20.14896673,498.3202002,340.3424662,498.3202002,340.3424662,838
WR_4_93,-50.22274956,-26.16460478,17.14047348,11.79348485,57.01905714,323.2484041,26.97818182,6.294772727,20.68340909,20.87746212,17.1419697,20.87746212,13.09814394,1610.376237,180.7510632,101.2403676,20.04474153,497.917703,340.9744729,497.917703,342.4930743,822
