id,lon,lat,,,,,,,,,,,,,,,,,,,,
YRK38856,30.75635278,-26.40319788,,,,,,,,,,,,,,,,,,,,
YRK38857,30.73851303,-26.39780109,,,,,,,,,,,,,,,,,,,,
YRK38858,30.74282367,-26.39789023,,,,,,,,,,,,,,,,,,,,
YRK38859,30.74525397,-26.39440619,,,,,,,,,,,,,,,,,,,,
YRK38860,30.73811732,-26.4009316,,,,,,,,,,,,,,,,,,,,
YRK38861,30.74200438,-26.3943242,,,,,,,,,,,,,,,,,,,,
YRK38862,30.75271763,-26.33266088,,,,,,,,,,,,,,,,,,,,
YRK38863,30.73900772,-26.39442,,,,,,,,,,,,,,,,,,,,
YRK38864,30.74021824,-26.40120581,,,,,,,,,,,,,,,,,,,,
YRK38865,30.75278691,-26.40403817,,,,,,,,,,,,,,,,,,,,
YRK38866,30.75376293,-26.33259103,,,,,,,,,,,,,,,,,,,,
YRK38867,30.73030175,-26.33579932,,,,,,,,,,,,,,,,,,,,
YRK38868,30.74818116,-26.41210492,,,,,,,,,,,,,,,,,,,,
YRK38869,30.71711122,-26.33434793,,,,,,,,,,,,,,,,,,,,
YRK38870,30.70639236,-26.34136146,,,,,,,,,,,,,,,,,,,,
YRK38871,30.71001587,-26.34520788,,,,,,,,,,,,,,,,,,,,
YRK38873,30.71804694,-26.34916783,,,,,,,,,,,,,,,,,,,,
YRK38874,30.71622983,-26.35372161,,,,,,,,,,,,,,,,,,,,
YRK38875,30.72069127,-26.34860626,,,,,,,,,,,,,,,,,,,,
YRK38876,30.72846184,-26.34926022,,,,,,,,,,,,,,,,,,,,
YRK38877,30.73667248,-26.35598878,,,,,,,,,,,,,,,,,,,,
YRK38878,30.73628496,-26.35304012,,,,,,,,,,,,,,,,,,,,
YRK38879,30.71874222,-26.35868749,,,,,,,,,,,,,,,,,,,,
YRK38880,30.71495842,-26.36128143,,,,,,,,,,,,,,,,,,,,
YRK38882,30.71467336,-26.37036311,,,,,,,,,,,,,,,,,,,,
YRK38883,30.72480666,-26.3725344,,,,,,,,,,,,,,,,,,,,
YRK38884,30.72977965,-26.37668599,,,,,,,,,,,,,,,,,,,,
YRK38885,30.74153942,-26.3729846,,,,,,,,,,,,,,,,,,,,
YRK38886,30.73446926,-26.37232639,,,,,,,,,,,,,,,,,,,,
YRK38887,30.7405514,-26.3705793,,,,,,,,,,,,,,,,,,,,
YRK38888,30.73895116,-26.38285961,,,,,,,,,,,,,,,,,,,,
YRK38889,30.73630658,-26.38784998,,,,,,,,,,,,,,,,,,,,
YRK38890,30.72826009,-26.38487315,,,,,,,,,,,,,,,,,,,,
YRK38891,30.72618096,-26.38290015,,,,,,,,,,,,,,,,,,,,
YRK38892,30.72019969,-26.38786998,,,,,,,,,,,,,,,,,,,,
YRK38893,30.72303639,-26.38452711,,,,,,,,,,,,,,,,,,,,
YRK38894,30.71826656,-26.37769073,,,,,,,,,,,,,,,,,,,,
YRK38895,30.71958561,-26.36896372,,,,,,,,,,,,,,,,,,,,
YRK38896,30.71195742,-26.37637888,,,,,,,,,,,,,,,,,,,,
YRK38898,30.72284691,-26.39253967,,,,,,,,,,,,,,,,,,,,
YRK38899,30.72600891,-26.38987974,,,,,,,,,,,,,,,,,,,,
YRK38901,30.74945516,-26.39195712,,,,,,,,,,,,,,,,,,,,
YRK38902,30.75719042,-26.39172263,,,,,,,,,,,,,,,,,,,,
YRK38903,30.7589525,-26.3963739,,,,,,,,,,,,,,,,,,,,
YRK38904,30.74854506,-26.39853868,,,,,,,,,,,,,,,,,,,,
YRK38905,30.74080571,-26.39908351,,,,,,,,,,,,,,,,,,,,
YRK38906,30.73913536,-26.4040936,,,,,,,,,,,,,,,,,,,,
YRK38907,30.74695471,-26.40692689,,,,,,,,,,,,,,,,,,,,
YRK38908,30.75955886,-26.40047704,,,,,,,,,,,,,,,,,,,,
YRK38909,30.76165117,-26.40678534,,,,,,,,,,,,,,,,,,,,
YRK38910,30.75678883,-26.40570831,,,,,,,,,,,,,,,,,,,,
YRK38911,30.75236758,-26.41061375,,,,,,,,,,,,,,,,,,,,
YRK38912,30.64710312,-26.30010468,,,,,,,,,,,,,,,,,,,,
YRK38915,30.73334751,-26.41170361,,,,,,,,,,,,,,,,,,,,
YRK38916,30.74432493,-26.4134811,,,,,,,,,,,,,,,,,,,,
YRK38917,30.65636974,-26.28226319,,,,,,,,,,,,,,,,,,,,
YRK38919,30.64568167,-26.30156172,,,,,,,,,,,,,,,,,,,,
YRK38920,30.63904424,-26.29913537,,,,,,,,,,,,,,,,,,,,
YRK38921,30.6401602,-26.29833894,,,,,,,,,,,,,,,,,,,,
YRK38922,30.64244478,-26.29859009,,,,,,,,,,,,,,,,,,,,
YRK38924,30.66809564,-26.29850864,,,,,,,,,,,,,,,,,,,,
YRK38925,30.66401312,-26.29750736,,,,,,,,,,,,,,,,,,,,
YRK38926,30.67752645,-26.321515,,,,,,,,,,,,,,,,,,,,
YRK38927,30.68334467,-26.32691259,,,,,,,,,,,,,,,,,,,,
YRK38928,30.68933499,-26.33720537,,,,,,,,,,,,,,,,,,,,
YRK38929,30.71189323,-26.31140549,,,,,,,,,,,,,,,,,,,,
YRK38930,30.71371394,-26.31701949,,,,,,,,,,,,,,,,,,,,
YRK38931,30.68028392,-26.33909047,,,,,,,,,,,,,,,,,,,,
YRK38932,30.68496936,-26.33707734,,,,,,,,,,,,,,,,,,,,
YRK38933,30.71603754,-26.31999326,,,,,,,,,,,,,,,,,,,,
YRK38934,30.72711821,-26.33083736,,,,,,,,,,,,,,,,,,,,
YRK38935,30.73203559,-26.33056114,,,,,,,,,,,,,,,,,,,,
YRK38936,30.74738735,-26.34326565,,,,,,,,,,,,,,,,,,,,
YRK38939,30.74842166,-26.37605534,,,,,,,,,,,,,,,,,,,,
YRK38940,30.72372464,-26.41112935,,,,,,,,,,,,,,,,,,,,
YRK38941,30.75212809,-26.38515191,,,,,,,,,,,,,,,,,,,,
YRK38942,30.72927987,-26.40632952,,,,,,,,,,,,,,,,,,,,
YRK38944,30.73714746,-26.40739127,,,,,,,,,,,,,,,,,,,,
YRK38945,30.65881589,-26.2955424,,,,,,,,,,,,,,,,,,,,
YRK38946,30.73129013,-26.36170194,,,,,,,,,,,,,,,,,,,,
YRK38947,30.69088219,-26.30944251,,,,,,,,,,,,,,,,,,,,
YRK38949,30.64268316,-26.34202283,,,,,,,,,,,,,,,,,,,,
YRK38950,30.6404152,-26.34454556,,,,,,,,,,,,,,,,,,,,
YRK38951,30.67868724,-26.31759407,,,,,,,,,,,,,,,,,,,,
YRK38952,30.68930897,-26.31242082,,,,,,,,,,,,,,,,,,,,
YRK38953,30.68713866,-26.31210811,,,,,,,,,,,,,,,,,,,,
YRK38954,30.64385851,-26.33161002,,,,,,,,,,,,,,,,,,,,
YRK38957,30.6633972,-26.33190557,,,,,,,,,,,,,,,,,,,,
YRK38958,30.68335556,-26.35012704,,,,,,,,,,,,,,,,,,,,
YRK38959,30.6540977,-26.33096582,,,,,,,,,,,,,,,,,,,,
YRK38960,30.65277536,-26.33112061,,,,,,,,,,,,,,,,,,,,
YRK38961,30.69195466,-26.33225398,,,,,,,,,,,,,,,,,,,,
YRK38963,30.7082665,-26.31469843,,,,,,,,,,,,,,,,,,,,
YRK38965,30.72184035,-26.38869384,,,,,,,,,,,,,,,,,,,,
YRK38966,30.74119972,-26.4122682,,,,,,,,,,,,,,,,,,,,
YRK38967,30.74433419,-26.38185137,,,,,,,,,,,,,,,,,,,,
YRK38968,30.75021485,-26.40863941,,,,,,,,,,,,,,,,,,,,
YRK38969,30.6614471,-26.29409157,,,,,,,,,,,,,,,,,,,,
YRK38970,30.66729769,-26.29382614,,,,,,,,,,,,,,,,,,,,
YRK38971,30.6662327,-26.29453143,,,,,,,,,,,,,,,,,,,,
YRK38972,30.67159563,-26.2956335,,,,,,,,,,,,,,,,,,,,
YRK38973,30.67306835,-26.28998421,,,,,,,,,,,,,,,,,,,,
YRK38974,30.65689265,-26.29858179,,,,,,,,,,,,,,,,,,,,
YRK38975,30.65596585,-26.29948289,,,,,,,,,,,,,,,,,,,,
YRK38976,30.65365467,-26.29639839,,,,,,,,,,,,,,,,,,,,
YRK38977,30.65491781,-26.29071406,,,,,,,,,,,,,,,,,,,,
YRK38978,30.64897378,-26.29434881,,,,,,,,,,,,,,,,,,,,
YRK38980,30.64169905,-26.33751019,,,,,,,,,,,,,,,,,,,,
YRK38981,30.64255313,-26.33617535,,,,,,,,,,,,,,,,,,,,
YRK38982,30.71517218,-26.32248796,,,,,,,,,,,,,,,,,,,,
YRK38984,30.71597898,-26.32387383,,,,,,,,,,,,,,,,,,,,
YRK38985,30.7193709,-26.33094764,,,,,,,,,,,,,,,,,,,,
YRK38986,30.76040237,-26.40949803,,,,,,,,,,,,,,,,,,,,
YRK38987,30.72323083,-26.36406275,,,,,,,,,,,,,,,,,,,,
YRK38988,30.64668098,-26.29143132,,,,,,,,,,,,,,,,,,,,
YRK38989,30.63881836,-26.26964001,,,,,,,,,,,,,,,,,,,,
YRK38990,30.63572081,-26.27395133,,,,,,,,,,,,,,,,,,,,
YRK38991,30.64106385,-26.27448152,,,,,,,,,,,,,,,,,,,,
YRK38994,30.72208435,-26.36511879,,,,,,,,,,,,,,,,,,,,
YRK38995,30.63243671,-26.31722641,,,,,,,,,,,,,,,,,,,,
YRK38996,30.63483225,-26.28223886,,,,,,,,,,,,,,,,,,,,
YRK38997,30.635851,-26.27684065,,,,,,,,,,,,,,,,,,,,
YRK38998,30.63793072,-26.29055721,,,,,,,,,,,,,,,,,,,,
YRK38999,30.63884419,-26.29302258,,,,,,,,,,,,,,,,,,,,
YRK39000,30.64060245,-26.29051857,,,,,,,,,,,,,,,,,,,,
YRK39001,30.65048812,-26.28065887,,,,,,,,,,,,,,,,,,,,
YRK39002,30.72764708,-26.31584272,,,,,,,,,,,,,,,,,,,,
YRK39003,30.64974323,-26.2694537,,,,,,,,,,,,,,,,,,,,
YRK39004,30.71811673,-26.31735058,,,,,,,,,,,,,,,,,,,,
YRK39005,30.67300289,-26.32953894,,,,,,,,,,,,,,,,,,,,
YRK39006,30.64975407,-26.27608466,,,,,,,,,,,,,,,,,,,,
YRK39007,30.64670455,-26.28157101,,,,,,,,,,,,,,,,,,,,
YRK39008,30.6415688,-26.2768419,,,,,,,,,,,,,,,,,,,,
YRK39009,30.76706655,-26.41295012,,,,,,,,,,,,,,,,,,,,
YRK39010,30.63631299,-26.29896102,,,,,,,,,,,,,,,,,,,,
YRK39011,30.63593617,-26.28650589,,,,,,,,,,,,,,,,,,,,
YRK39012,30.6413706,-26.28868537,,,,,,,,,,,,,,,,,,,,
YRK39013,30.66825425,-26.29001095,,,,,,,,,,,,,,,,,,,,
YRK39014,30.65739428,-26.27508175,,,,,,,,,,,,,,,,,,,,
YRK39015,30.65360018,-26.27943979,,,,,,,,,,,,,,,,,,,,
YRK39016,30.66022728,-26.28468611,,,,,,,,,,,,,,,,,,,,
YRK39017,30.66465886,-26.28473599,,,,,,,,,,,,,,,,,,,,
YRK39019,30.64256869,-26.30309755,,,,,,,,,,,,,,,,,,,,
YRK39020,30.65422282,-26.29357061,,,,,,,,,,,,,,,,,,,,
YRK39022,30.7285553,-26.36636755,,,,,,,,,,,,,,,,,,,,
YRK39023,30.70941496,-26.33439294,,,,,,,,,,,,,,,,,,,,
YRK39026,30.65047342,-26.30446034,,,,,,,,,,,,,,,,,,,,
YRK39027,30.66185825,-26.31598213,,,,,,,,,,,,,,,,,,,,
YRK39029,30.65548059,-26.31248402,,,,,,,,,,,,,,,,,,,,
YRK39030,30.65811707,-26.31338683,,,,,,,,,,,,,,,,,,,,
YRK39031,30.66419604,-26.30317114,,,,,,,,,,,,,,,,,,,,
YRK39032,30.64112995,-26.32513141,,,,,,,,,,,,,,,,,,,,
YRK39033,30.68714575,-26.31701985,,,,,,,,,,,,,,,,,,,,
YRK39034,30.64122863,-26.33364629,,,,,,,,,,,,,,,,,,,,
YRK39035,30.64016765,-26.33071958,,,,,,,,,,,,,,,,,,,,
YRK39036,30.64376176,-26.34979387,,,,,,,,,,,,,,,,,,,,
YRK39037,30.65794408,-26.33804144,,,,,,,,,,,,,,,,,,,,
YRK39038,30.66043291,-26.34656714,,,,,,,,,,,,,,,,,,,,
YRK39039,30.64775077,-26.29673543,,,,,,,,,,,,,,,,,,,,
YRK39040,30.64065418,-26.29481648,,,,,,,,,,,,,,,,,,,,
YRK39041,30.63364531,-26.29095477,,,,,,,,,,,,,,,,,,,,
YRK39042,30.63581606,-26.30530712,,,,,,,,,,,,,,,,,,,,
YRK39043,30.63751355,-26.2733686,,,,,,,,,,,,,,,,,,,,
YRK39044,30.66153305,-26.29236724,,,,,,,,,,,,,,,,,,,,
YRK39045,30.63933854,-26.28072968,,,,,,,,,,,,,,,,,,,,
YRK39046,30.672158,-26.30144261,,,,,,,,,,,,,,,,,,,,
YRK39048,30.68037401,-26.30157086,,,,,,,,,,,,,,,,,,,,
YRK39049,30.67500382,-26.29383734,,,,,,,,,,,,,,,,,,,,
YRK39050,30.67868907,-26.30720318,,,,,,,,,,,,,,,,,,,,
YRK39054,30.6391746,-26.31572066,,,,,,,,,,,,,,,,,,,,
YRK39055,30.63716292,-26.34039861,,,,,,,,,,,,,,,,,,,,
YRK39056,30.64497857,-26.32194299,,,,,,,,,,,,,,,,,,,,
YRK39057,30.64863305,-26.31846469,,,,,,,,,,,,,,,,,,,,
YRK39058,30.67379842,-26.35810124,,,,,,,,,,,,,,,,,,,,
YRK39059,30.67187054,-26.34457585,,,,,,,,,,,,,,,,,,,,
YRK39060,30.66106721,-26.34159442,,,,,,,,,,,,,,,,,,,,
YRK39061,30.66163375,-26.33795333,,,,,,,,,,,,,,,,,,,,
YRK39062,30.66410227,-26.3349196,,,,,,,,,,,,,,,,,,,,
YRK39063,30.67554932,-26.34469789,,,,,,,,,,,,,,,,,,,,
YRK39064,30.68010853,-26.3431191,,,,,,,,,,,,,,,,,,,,
YRK39065,30.6807336,-26.34189148,,,,,,,,,,,,,,,,,,,,
YRK39067,30.76447422,-26.40696677,,,,,,,,,,,,,,,,,,,,
YRK39068,30.68036607,-26.3336935,,,,,,,,,,,,,,,,,,,,
YRK39069,30.67772078,-26.33579581,,,,,,,,,,,,,,,,,,,,
YRK39070,30.68768625,-26.34105665,,,,,,,,,,,,,,,,,,,,
YRK39071,30.68335496,-26.33129642,,,,,,,,,,,,,,,,,,,,
YRK39072,30.68238328,-26.33689157,,,,,,,,,,,,,,,,,,,,
YRK39074,30.69700548,-26.31014809,,,,,,,,,,,,,,,,,,,,
YRK39076,30.69710187,-26.31423864,,,,,,,,,,,,,,,,,,,,
YRK39077,30.65367576,-26.31895551,,,,,,,,,,,,,,,,,,,,
YRK39078,30.64883802,-26.31142822,,,,,,,,,,,,,,,,,,,,
YRK39079,30.65300939,-26.31281319,,,,,,,,,,,,,,,,,,,,
YRK39080,30.66224261,-26.31292795,,,,,,,,,,,,,,,,,,,,
YRK39081,30.66571581,-26.31303214,,,,,,,,,,,,,,,,,,,,
YRK39083,30.66490075,-26.30446822,,,,,,,,,,,,,,,,,,,,
YRK39084,30.66997478,-26.30714875,,,,,,,,,,,,,,,,,,,,
YRK39085,30.66775991,-26.31815269,,,,,,,,,,,,,,,,,,,,
YRK39086,30.66985452,-26.32014779,,,,,,,,,,,,,,,,,,,,
YRK39087,30.67435508,-26.31803956,,,,,,,,,,,,,,,,,,,,
YRK39088,30.68240895,-26.31385133,,,,,,,,,,,,,,,,,,,,
YRK39089,30.68405249,-26.31830337,,,,,,,,,,,,,,,,,,,,
YRK39090,30.68477104,-26.32444645,,,,,,,,,,,,,,,,,,,,
YRK39091,30.68242401,-26.32287353,,,,,,,,,,,,,,,,,,,,
YRK39092,30.68401424,-26.32127434,,,,,,,,,,,,,,,,,,,,
YRK39093,30.68682066,-26.32336564,,,,,,,,,,,,,,,,,,,,
YRK39094,30.68175379,-26.32727564,,,,,,,,,,,,,,,,,,,,
YRK39095,30.66798292,-26.32611848,,,,,,,,,,,,,,,,,,,,
YRK39098,30.73598558,-26.32026892,,,,,,,,,,,,,,,,,,,,
YRK39099,30.71889736,-26.32093112,,,,,,,,,,,,,,,,,,,,
YRK39100,30.72243667,-26.32391555,,,,,,,,,,,,,,,,,,,,
YRK39101,30.74303576,-26.37999332,,,,,,,,,,,,,,,,,,,,
YRK39102,30.71185075,-26.34120362,,,,,,,,,,,,,,,,,,,,
YRK39103,30.71870078,-26.33238864,,,,,,,,,,,,,,,,,,,,
YRK39104,30.71447301,-26.33547541,,,,,,,,,,,,,,,,,,,,
YRK39105,30.72272409,-26.33280145,,,,,,,,,,,,,,,,,,,,
YRK39106,30.72407029,-26.33044313,,,,,,,,,,,,,,,,,,,,
YRK39107,30.71800712,-26.32461591,,,,,,,,,,,,,,,,,,,,
YRK39108,30.72104973,-26.32555698,,,,,,,,,,,,,,,,,,,,
YRK39109,30.72778116,-26.33059319,,,,,,,,,,,,,,,,,,,,
YRK39110,30.71879643,-26.32449334,,,,,,,,,,,,,,,,,,,,
YRK39111,30.73011647,-26.32913608,,,,,,,,,,,,,,,,,,,,
YRK39112,30.73550537,-26.33405943,,,,,,,,,,,,,,,,,,,,
YRK39114,30.74448907,-26.32744222,,,,,,,,,,,,,,,,,,,,
YRK39115,30.67227141,-26.33747927,,,,,,,,,,,,,,,,,,,,
YRK39116,30.66115433,-26.33380922,,,,,,,,,,,,,,,,,,,,
YRK39117,30.65884806,-26.33408865,,,,,,,,,,,,,,,,,,,,
YRK39118,30.64039198,-26.32962454,,,,,,,,,,,,,,,,,,,,
YRK39119,30.65966728,-26.34722792,,,,,,,,,,,,,,,,,,,,
YRK39120,30.64862455,-26.33823217,,,,,,,,,,,,,,,,,,,,
YRK39121,30.64081264,-26.34031237,,,,,,,,,,,,,,,,,,,,
YRK39125,30.64512012,-26.28547604,,,,,,,,,,,,,,,,,,,,
YRK39126,30.6638969,-26.36227376,,,,,,,,,,,,,,,,,,,,
YRK39128,30.66324345,-26.35571627,,,,,,,,,,,,,,,,,,,,
YRK39131,30.68623349,-26.35115116,,,,,,,,,,,,,,,,,,,,
YRK39132,30.67536349,-26.35847056,,,,,,,,,,,,,,,,,,,,
YRK39133,30.67823445,-26.35272684,,,,,,,,,,,,,,,,,,,,
YRK39134,30.74468351,-26.33980101,,,,,,,,,,,,,,,,,,,,
YRK39135,30.74499635,-26.3387204,,,,,,,,,,,,,,,,,,,,
YRK39136,30.74558698,-26.33705568,,,,,,,,,,,,,,,,,,,,
YRK39137,30.74841865,-26.33904377,,,,,,,,,,,,,,,,,,,,
YRK39138,30.71437328,-26.33897749,,,,,,,,,,,,,,,,,,,,
YRK39139,30.71661867,-26.33825369,,,,,,,,,,,,,,,,,,,,
YRK39140,30.71406795,-26.3440793,,,,,,,,,,,,,,,,,,,,
YRK39141,30.72012634,-26.33790336,,,,,,,,,,,,,,,,,,,,
YRK39142,30.72430525,-26.33888212,,,,,,,,,,,,,,,,,,,,
YRK39143,30.72252422,-26.34943907,,,,,,,,,,,,,,,,,,,,
YRK39145,30.72133753,-26.34504712,,,,,,,,,,,,,,,,,,,,
YRK39146,30.71326138,-26.34733677,,,,,,,,,,,,,,,,,,,,
YRK39147,30.7157165,-26.34595295,,,,,,,,,,,,,,,,,,,,
YRK39148,30.71252822,-26.35019429,,,,,,,,,,,,,,,,,,,,
YRK39149,30.72971633,-26.33816541,,,,,,,,,,,,,,,,,,,,
YRK39150,30.71012916,-26.35097991,,,,,,,,,,,,,,,,,,,,
YRK39151,30.70781974,-26.34898804,,,,,,,,,,,,,,,,,,,,
YRK39152,30.72566369,-26.34076388,,,,,,,,,,,,,,,,,,,,
YRK39153,30.66509296,-26.34812337,,,,,,,,,,,,,,,,,,,,
YRK39155,30.68782603,-26.3427507,,,,,,,,,,,,,,,,,,,,
YRK39156,30.69502366,-26.33360386,,,,,,,,,,,,,,,,,,,,
YRK39157,30.69872769,-26.33198309,,,,,,,,,,,,,,,,,,,,
YRK39158,30.64318925,-26.28675508,,,,,,,,,,,,,,,,,,,,
YRK39159,30.70865247,-26.32930768,,,,,,,,,,,,,,,,,,,,
YRK39160,30.70721688,-26.33012325,,,,,,,,,,,,,,,,,,,,
YRK39161,30.70104032,-26.32131967,,,,,,,,,,,,,,,,,,,,
YRK39162,30.66150441,-26.28704165,,,,,,,,,,,,,,,,,,,,
YRK39163,30.69433728,-26.32632795,,,,,,,,,,,,,,,,,,,,
YRK39164,30.68712566,-26.32903015,,,,,,,,,,,,,,,,,,,,
YRK39165,30.68918723,-26.32486724,,,,,,,,,,,,,,,,,,,,
YRK39166,30.68966774,-26.30983279,,,,,,,,,,,,,,,,,,,,
YRK39169,30.63900187,-26.30020362,,,,,,,,,,,,,,,,,,,,
YRK39170,30.70841154,-26.32245608,,,,,,,,,,,,,,,,,,,,
YRK39172,30.7283988,-26.33920231,,,,,,,,,,,,,,,,,,,,
YRK39173,30.72393352,-26.3530769,,,,,,,,,,,,,,,,,,,,
YRK39174,30.72304519,-26.3508685,,,,,,,,,,,,,,,,,,,,
YRK39175,30.72470162,-26.35185282,,,,,,,,,,,,,,,,,,,,
YRK39176,30.72532,-26.35007852,,,,,,,,,,,,,,,,,,,,
YRK39177,30.72480462,-26.34752095,,,,,,,,,,,,,,,,,,,,
YRK39178,30.72465433,-26.34510875,,,,,,,,,,,,,,,,,,,,
YRK39179,30.72308222,-26.34512754,,,,,,,,,,,,,,,,,,,,
YRK39180,30.74378711,-26.3484907,,,,,,,,,,,,,,,,,,,,
YRK39181,30.73726866,-26.35237699,,,,,,,,,,,,,,,,,,,,
YRK39182,30.74073638,-26.35027147,,,,,,,,,,,,,,,,,,,,
YRK39183,30.73808746,-26.3477447,,,,,,,,,,,,,,,,,,,,
YRK39184,30.73804473,-26.35061048,,,,,,,,,,,,,,,,,,,,
YRK39185,30.73623016,-26.34889491,,,,,,,,,,,,,,,,,,,,
YRK39186,30.73776204,-26.34926832,,,,,,,,,,,,,,,,,,,,
YRK39187,30.7289512,-26.33547438,,,,,,,,,,,,,,,,,,,,
YRK39188,30.71140896,-26.35580838,,,,,,,,,,,,,,,,,,,,
YRK39190,30.72249871,-26.3542261,,,,,,,,,,,,,,,,,,,,
YRK39191,30.73025994,-26.33723341,,,,,,,,,,,,,,,,,,,,
YRK39192,30.75096021,-26.40656899,,,,,,,,,,,,,,,,,,,,
YRK39193,30.74709163,-26.33469099,,,,,,,,,,,,,,,,,,,,
YRK39194,30.74180254,-26.35061874,,,,,,,,,,,,,,,,,,,,
YRK39195,30.73360787,-26.35616475,,,,,,,,,,,,,,,,,,,,
YRK39198,30.65429962,-26.27126877,,,,,,,,,,,,,,,,,,,,
YRK39200,30.64099291,-26.27936794,,,,,,,,,,,,,,,,,,,,
YRK39201,30.65247637,-26.2825703,,,,,,,,,,,,,,,,,,,,
YRK39202,30.66733445,-26.28480366,,,,,,,,,,,,,,,,,,,,
YRK39203,30.64836812,-26.29102646,,,,,,,,,,,,,,,,,,,,
YRK39204,30.67106032,-26.29783892,,,,,,,,,,,,,,,,,,,,
YRK39205,30.63373063,-26.30063766,,,,,,,,,,,,,,,,,,,,
YRK39206,30.63618577,-26.30129838,,,,,,,,,,,,,,,,,,,,
YRK39207,30.63589135,-26.30850081,,,,,,,,,,,,,,,,,,,,
YRK39208,30.6371781,-26.33054096,,,,,,,,,,,,,,,,,,,,
YRK39209,30.65130278,-26.34576713,,,,,,,,,,,,,,,,,,,,
YRK39211,30.68422848,-26.31173804,,,,,,,,,,,,,,,,,,,,
YRK39212,30.68507835,-26.31402675,,,,,,,,,,,,,,,,,,,,
YRK39213,30.69167915,-26.32311536,,,,,,,,,,,,,,,,,,,,
YRK39214,30.69231222,-26.32783595,,,,,,,,,,,,,,,,,,,,
YRK39215,30.6957469,-26.33033322,,,,,,,,,,,,,,,,,,,,
YRK39216,30.70046204,-26.32297307,,,,,,,,,,,,,,,,,,,,
YRK39217,30.70879898,-26.33101039,,,,,,,,,,,,,,,,,,,,
YRK39218,30.64335284,-26.35746666,,,,,,,,,,,,,,,,,,,,
YRK39219,30.76943456,-25.17911045,,,,,,,,,,,,,,,,,,,,
YRK39220,30.7671097,-25.16196543,,,,,,,,,,,,,,,,,,,,
YRK39225,30.85044754,-24.67523757,,,,,,,,,,,,,,,,,,,,
YRK39226,30.85226318,-24.6741874,,,,,,,,,,,,,,,,,,,,
YRK39227,30.85461873,-24.67423056,,,,,,,,,,,,,,,,,,,,
YRK39228,30.85371771,-24.67806024,,,,,,,,,,,,,,,,,,,,
YRK39229,30.85137271,-24.67784128,,,,,,,,,,,,,,,,,,,,
YRK39230,30.85528602,-24.67957628,,,,,,,,,,,,,,,,,,,,
YRK39231,30.85693939,-24.68072813,,,,,,,,,,,,,,,,,,,,
YRK39232,30.85764101,-24.68227368,,,,,,,,,,,,,,,,,,,,
YRK39233,30.85742531,-24.68438432,,,,,,,,,,,,,,,,,,,,
YRK39234,30.85892282,-24.68505331,,,,,,,,,,,,,,,,,,,,
YRK39235,30.85889233,-24.68708241,,,,,,,,,,,,,,,,,,,,
YRK39236,30.85955841,-24.6894919,,,,,,,,,,,,,,,,,,,,
YRK39237,30.85972757,-24.69058255,,,,,,,,,,,,,,,,,,,,
YRK39238,30.86061709,-24.68410602,,,,,,,,,,,,,,,,,,,,
YRK39239,30.85006024,-24.66901663,,,,,,,,,,,,,,,,,,,,
YRK39240,30.84956431,-24.67229358,,,,,,,,,,,,,,,,,,,,
YRK39241,30.85161484,-24.67151969,,,,,,,,,,,,,,,,,,,,
YRK39242,30.83023719,-24.68025472,,,,,,,,,,,,,,,,,,,,
YRK39243,30.8306307,-24.67758713,,,,,,,,,,,,,,,,,,,,
YRK39244,30.83677091,-24.6804109,,,,,,,,,,,,,,,,,,,,
YRK39245,30.83875646,-24.67643325,,,,,,,,,,,,,,,,,,,,
YRK39246,30.83536584,-24.67676808,,,,,,,,,,,,,,,,,,,,
YRK39247,30.83350629,-24.68251639,,,,,,,,,,,,,,,,,,,,
YRK39248,30.8414238,-24.67650648,,,,,,,,,,,,,,,,,,,,
YRK39249,30.8439899,-24.67402953,,,,,,,,,,,,,,,,,,,,
YRK39250,30.84660195,-24.67291639,,,,,,,,,,,,,,,,,,,,
YRK39251,30.84231295,-24.67924752,,,,,,,,,,,,,,,,,,,,
YRK39252,30.84416086,-24.68157437,,,,,,,,,,,,,,,,,,,,
YRK39253,30.84584927,-24.68405288,,,,,,,,,,,,,,,,,,,,
YRK39254,30.83880583,-24.68447024,,,,,,,,,,,,,,,,,,,,
YRK39255,30.84373023,-24.66964134,,,,,,,,,,,,,,,,,,,,
YRK39256,30.84750268,-24.67074148,,,,,,,,,,,,,,,,,,,,
YRK39257,30.84444248,-24.68612941,,,,,,,,,,,,,,,,,,,,
YRK39258,30.8201671,-24.70678995,,,,,,,,,,,,,,,,,,,,
YRK39259,30.85779134,-24.69334596,,,,,,,,,,,,,,,,,,,,
YRK39260,30.85478243,-24.69707204,,,,,,,,,,,,,,,,,,,,
YRK39261,30.82454614,-24.70362079,,,,,,,,,,,,,,,,,,,,
YRK39262,30.8527915,-24.68259885,,,,,,,,,,,,,,,,,,,,
YRK39263,30.85172212,-24.68328069,,,,,,,,,,,,,,,,,,,,
YRK39264,30.8509783,-24.68461399,,,,,,,,,,,,,,,,,,,,
YRK39265,30.84853476,-24.68452599,,,,,,,,,,,,,,,,,,,,
YRK39266,30.84836028,-24.68916688,,,,,,,,,,,,,,,,,,,,
YRK39267,30.85206836,-24.68897744,,,,,,,,,,,,,,,,,,,,
YRK39269,30.85715293,-24.68929654,,,,,,,,,,,,,,,,,,,,
YRK39270,30.85587983,-24.68789437,,,,,,,,,,,,,,,,,,,,
